,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,title,zipcode,tel,telname
1019,강원도 양구군 동면 바랑길158번길 5,,32,0,A02,A0206,A02060300,130146,14,20071106014416,http://tong.visitkorea.or.kr/cms/resource/02/2566602_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2566602_image3_1.jpg,"<a title=""새창으로 열기"" href=""http://www.ygtour.kr/user_sub.php?pagecode=01_01_04_01_05"" target=""_blank"">http://www.ygtour.kr/user_sub.php?pagecode=01_01_04_01_05</a>",128.0658307259,38.209668921,6.0,20181122112515,"팔랑민속관은 1994년 제 35회, 1996년 제 36회 전국 민속예술대회에서 종합우수상인 국무총리상을 수상한 '바랑골 농요'와 '돌산령지게놀이'의 전통 민속놀이를 보존, 전승하기 위하여 건립된 민속관으로써 영상, 음향, 디오라마, 판넬 등이 설치되어 있어 동면 팔랑리 지역의 전통 민속놀이를 한눈에 볼 수 있도록 연출되어 있다. 
특히, 동면 팔랑리마을은 전국 규모의 민속경연대회에서 2번이나 국무총리상을 수상한 우리나라 유일한 마을로서 돌산령지게놀이(기능보유자 : 고순복)는 강원도 무형문화재 제7호로 지정되어 있다. <br>
양구지역은 전통민속문화를 전승ㆍ보전하고 산간 민속마을의  문화자료를 수집ㆍ전시하기 위해 팔랑리 마을에 1998년 12월 팔랑민속관이 건립ㆍ개관되었으며, 이 고장을 찾는 관광객들이 산간민속문화를 한눈에 감상할 수 있게 되었다.<br>",6,양구팔랑민속관,24506.0,,
1020,경상남도 양산시 중앙로 39-1,(남부동),36,0,A02,A0206,A02060600,1752914,14,20121115150451,,,"<a href=""https://www.yssisul.or.kr/stms/art""target=""_blank"" title=""새창: 양산문화예술회관"">https://www.yssisul.or.kr/stms/art</a>",129.03650554200001,35.333644156300004,6.0,20191203171405,"양산문화예술회관은 문화시설의 불모지였던 양산시의 문화공간 확충과 문화예술의 창달을 목적으로 예술을 사랑하고 아끼는 마음으로 새로운 양산을 열어가고자 한다. 생활속에서 느끼는 예술,감동이 있는 예술을 위한 초석으로서 양산문화예술회관의 기본 이념을 세우고 동부경남지역의 명실상부한 문화예술 중심지로서 기능을 수행하는데 노력하고 있다.<br /><br />* 개관일 : 2002년 12월 21일<br>",10,양산문화예술회관,50624.0,,
1021,경상남도 양산시 북정로 76,(북정동),36,0,A02,A0206,A02060700,129945,14,20071106013629,,,"양산문화원 <a href=""http://www.yangsancc.or.kr/"" target=""_blank"" title=""새창 : 양산문화원 홈페이지로 이동"">http://www.yangsancc.or.kr/</a>",129.0485371357,35.358652683,6.0,20191101133957,"* 양산문화 계승 및 발전의 선두주자, 양산문화원 *<br />
양산문화원은 지역민들의 문화 향유 기회를 확대하고, ‘지방문화원진흥법’에 
의거한 문화 사업을 통하여 양산 지역의 향토 문화 발전에 기여하기 위하여 설립되었다. 1986년 7월 12일 설립한 양산문화원은 1990년 전국 시범 문화원으로 지정 받아 양산군의 예산 지원을 통하여 현원사 자리에 새 건물을 준공하였으며, 2003년 양산향토사료관을 개관하였다.<br /><br />
* 주민 문화 생활을 위한, 양산문화원의 활동 *<br />
양산문화원의 시설은 사무실, 전시실, 도서실, 자료실, 문화교육실, 회의실 등이 있다. 이러한 시설을 기반으로 양산문화원에서는 매년 삽량문화제를 개최하고, 양산 지역의 향토 자료를 수집·발굴·보존 전시하는 데 힘쓰고 있으며, 문화 
학교와 문화 행사를 개최한다. 부설 단체로 양산향토사료관, 양산문화학교, 양산유스오케스트라, 양산민속예술보존회(구 양산학춤보존회)를 운영하고 있다.<br>",10,양산문화원,50577.0,,
1022,경상남도 양산시 북정로 78,(북정동),36,0,A02,A0206,A02060100,1912356,14,20140409105730,,,"양산시립박물관 <a href=""http://museum.yangsan.go.kr/"" target=""_blank"" title=""새창 : 양산시립박물관 홈페이지로 이동"">http://museum.yangsan.go.kr/</a>",129.0490482081,35.3584388275,6.0,20190514145606,"양산시립박물관은 
양산지역 출토 문화재의 안전한 보존과 연구를 지원하며, 지식, 정보화 사회에서 
시민 학습 공간 및 다양한 문화콘텐츠 전시를 위해 2013년 4월 11일 개관하였다. 
박물관의 외관은 양산 신기동 고인돌의 모습과 통도사 대웅전 처마의 곡선에서 중앙 
로툰다는 원적산 봉수대를 형상화 하였다. 양산시립박물관은 양산의 역사와 문화를 
한 눈에 볼 수 있는 제1종 종합박물관의 면모를 가지고 있다. 시립박물관의 핵심 
시설인 전시실은 역사실, 고분실, 어린이 역사체험실, 기획전시실, 대강당, 시청각실 
등으로 구성되어 있다. 각 전시실은 양산의 역사와 문화를 주제별, 시기별로 나누어 
역사적 흐름에 따라 쉽게 이해할 수 있도록 구성했다. 특히, 유물을 보는 것뿐만 아니라 
&nbsp;여러 모형, 디오라마, 각종 영상물들을 제작하여 선보임으로써 과거와 현재, 
미래를 넘나드는 현장감을 느낄 수 있도록 꾸며졌다.<br>",10,양산시립박물관,50577.0,,
1023,강원도 양양군 양양읍 양양로 114-5,,32,0,A02,A0206,A02060700,129883,14,20071106013410,http://tong.visitkorea.or.kr/cms/resource/76/1836876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1836876_image3_1.jpg,"양양문화원 <a href=""http://www.yangyang.or.kr"" target=""_blank"" title=""새창 : 양양문화원 홈페이지로 이동"">http://www.yangyang.or.kr</a>",128.6163626198,38.0741730629,6.0,20180202172713,"양양문화원은 향토문화 발전에 기여하며, 각종 전통문화의 발굴. 지속적인 향토문화지 발간사업 및 문화사랑방. 문화학교를 통한 문화 예술교육의 확대 실시로 양양군민들의 다양한 문화욕구를 충족시키며 평생교육과 더불어 훌륭한 문화인을 육성하고자 한다.<br>",7,양양문화원,25024.0,,
1024,경기도 양주시 광적면 삼일로29번길 20,,31,0,A02,A0206,A02060700,129880,14,20071106013404,http://tong.visitkorea.or.kr/cms/resource/85/1888785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1888785_image3_1.jpg,"양주문화원 <a href=""http://www.yangju.org/"" target=""_blank"" title=""새창 : 양주문화원 홈페이지로 이동"">http://www.yangju.org</a>",126.98686297120001,37.8222024176,6.0,20180802135915,양주문화원은 지역문화를 창조하고 시민의 문화적 삶의 질을 향상시키고자 1961년 3월 5일 개원하였다. 지역주민들의 문화발전을 위해 적극적인 활동을 하고 있다.,18,양주문화원,11419.0,,
1025,경기도 양주시 회암사길 11,(율정동),31,0,A02,A0206,A02060100,2546181,14,20180509102930,http://tong.visitkorea.or.kr/cms/resource/47/2546147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2546147_image3_1.jpg,"양주시립 회암사지박물관 <a title=""새창 : 양주시립 회암사지박물관 홈페이지로 이동"" href=""http://museum.yangju.go.kr/"" target=""_blank"">http://museum.yangju.go.kr/</a>",127.1028740399,37.8412550747,6.0,20190813153341,"고려 말 전국 사찰의 총본산이었고 조선 초기 최대 왕실 사찰이던 회암사 터에 세워진 양주시에서 건립한 양주시립 화암사지 박물관은 회암사지터에서 출토 된 유물들을 보관,연구하여 전시를 통해 다음세대에 교육하고자 건립한 역사유물 박물관이다. 현재도 발굴이 진행중인 회암사는 대규모일 뿐만 아니라 궁궐과 닮은 건축 방식이 특징이다.",18,양주시립 회암사지박물관,11464.0,,
1026,경기도 양주시 광적면 부흥로618번길 303,,31,0,A02,A0206,A02060600,130297,14,20071106015055,,,"양주시시설관리공단 <a href=""http://www.yjfmc.or.kr"" target=""_blank"" title=""새창 : 양주시시설관리공단 홈페이지로 이동"">http://www.yjfmc.or.kr </a>",126.9722978941,37.8132087583,6.0,20180222175154,"양주시 광적면에 위치한 양주시문화예술회관은 약 1500명 수용 가능한 대공연장이 있으며, 다양한 공연과 행사를 개최하고 있다.",18,양주시문화예술회관,11502.0,,
1027,서울특별시 양천구 목동남로4길 48-6,(신정동),1,0,A02,A0206,A02060900,2611626,14,20190717162714,http://tong.visitkorea.or.kr/cms/resource/09/2611609_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/09/2611609_image2_1.bmp,"양천구 <a href=""http://www.yangcheon.go.kr/"" target=""_blank"" title=""새창: 양천구 "">http://www.yangcheon.go.kr/</a>",126.8673577758,37.5088978449,6.0,20190808173340,"양천구 교육의 메카로 우뚝 선 갈산도서관은 2014년 10월개관 이래 주민들의 사랑을 독차지하고 있는 지역명소중의 명소이다. 주요시설로는 1층에는 갈산 어린이집,2층 글고운터(유아자료실)에는 북스타트 증의 프로그램을 운영할 수 있는 유아전용공간이 마련되어 있다. 3층 글길터(종합자료실)에는 일반도서와 함께 갈산도서관만의 특성화 공간인 '천문학 자료실'이 별도로 구비되어 있으며, 4층 글마루 열람실은 주민 누구나 자유롭게 공부하거나 독서할 수 있는 공간으로 꾸며졌다. 5층에는 주민들의 참여와 소통의 커뮤니티 공간인 북카페, 일명 책다방이 마련되었다. 이곳에서는 탁 트인 옥상정원을 보며 책과 차 한 잔의 여유로움은 물론, 이웃 간의 공감의 시간도 가질 수 있다. 이밖에 지하1층에 있는'한울관'은 무대 및 음향.조명시설이 완비된 다목적홀로 각종 저자와의 만남, 영화상영, 낭독공연 등의 행사를 개최해 주민들로부터 좋은 호응을 얻고 있다.<br>",19,양천구 갈산도서관,8104.0,,
1028,서울특별시 양천구 목동동로 81,(신정동),1,0,A02,A0206,A02060300,2612093,14,20190719141739,http://tong.visitkorea.or.kr/cms/resource/92/2612092_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/92/2612092_image2_1.bmp,"양천구 <a href=""http://www.yangcheon.go.kr/"" target=""_blank"" title=""새창: 양천구 "">http://www.yangcheon.go.kr/</a>",126.8638801145,37.5160302876,6.0,20191209173109,"양천구민의 문화,복지,일자리 창출에 중추적 역할을 하는 복합시설로, '친환경인증'을 받은 미래지향적 건물인 해누리타운 1층에 역사홍보관이 위해해 있다. 양천구의 역사 변천과정을 시간적 흐름에 다라 시각적으로 구현해 어린아이들부터 학생, 어르신에 이르기까지 양천구의 역사를 한 눈에 쉽게 알수 있다.<br>",19,양천구 역사홍보관,8094.0,,
1029,서울특별시 양천구 목동동로 81,(신정동),1,0,A02,A0206,A02060900,2616589,14,20190826172833,http://tong.visitkorea.or.kr/cms/resource/82/2612082_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/82/2612082_image2_1.bmp,"양천구 <a href=""http://www.yangcheon.go.kr/"" target=""_blank"" title=""새창: 양천구 "">http://www.yangcheon.go.kr/</a>",126.8638801145,37.5160302876,6.0,20191206150108,"양천구 해누리타운 7층에 위치한 영어특성화도서관은 기존에 있던 어린이영어도서관 및 영어체험센터를 새롭게 리모델링한 공간이다. 도서관에는 도서 5만여 권이 비치되어 있으며, 이중 19,500권이 영어 관련 서적으로 유아들이 읽기 쉬운 동화책부터 성인들이 볼 수 있는 영어 원서까지 다양한 주제의 서적들을 구비했다. 특히 비치된 도서 19,500여 권 중 2,530권이 지역 주민, 기업, 종교단체로부터 기증된 책이다. 서가 외의 공간은 어린이영어자료실, 어학실2개, 프로그램실 2개, 스토리텔링룸, 해외자매결연도시 자료실 등으로 알차게 구성하여 아이들을 위한 영어교육 공간이자 지식충전공간으로 자리매김하고 있다.<br>",19,양천구 영어특성화도서관,8094.0,,
1030,서울특별시 양천구 목동서로 367,(신정동) 양천문화회관 별관 5층,1,0,A02,A0206,A02060700,130215,14,20071106014712,http://tong.visitkorea.or.kr/cms/resource/64/1865264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1865264_image3_1.jpg,"양천문화원 <a href=""http://www.양천문화원.kr/"" target=""_blank"" title=""새창 : 양천문화원 홈페이지로 이동"">http://www.양천문화원.kr</a>",126.8633162653,37.5164580059,6.0,20180202135427,"양천에 거주하는 문화예술인, 교육인, 향토사학자, 기업인 등 각계각층의 뜻을 모아 지역사회 개발과 문화진흥을 목적으로 1997년 3월 10일에 설립되었으며, 순수 민간인으로 구성된 비영리 특수법인단체로서 지역문화의 보전과 창출, 그리고 구민의 삶의 질 향상을 위해 활동하고있다.<br>",19,양천문화원,8094.0,,
1031,서울특별시 양천구 목동서로 367,(신정동),1,0,A02,A0206,A02060600,1113537,14,20101019112240,http://tong.visitkorea.or.kr/cms/resource/70/2356870_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2356870_image3_1.jpg,"양천문화회관 <a title=""새창 : 양천문화회관 홈페이지로 이동"" href=""http://www.yangcheon.go.kr/art/art/main.do "" target=""_blank""> http://www.yangcheon.go.kr/art/art/main.do </a>",126.8633162653,37.5164580059,6.0,20180920142159,앙천문화회관은 구민의 다양한 문화욕구에 부응하고 지역의 문화수준을 높일 수 있도록 마련된 생활 속의 문화예술 공간이다. 대중성과 예술성을 겸비한 고품격 문화서비스를 제공하고 지역 예술인과 공연자가 최상의 조건에서 공연할 수 있도록 대극장에 특수음향시스템과 조명시설 등 최고 수준의 공연시설을 완비하였다.<br>,19,양천문화회관,8094.0,,
1032,경기도 양평군 용문면 용문산로 670,,31,0,A02,A0206,A02060100,603058,14,20080804144013,http://tong.visitkorea.or.kr/cms/resource/38/1814238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1814238_image3_1.jpg,"뮤지엄 허브 양평 <a href=""http://www.yeongguksa.com/bbs/content.php?co_id=4010&tabs=#tab""target=""_blank"" title=""새창: 뮤지엄 허브 양평 "">http://www.yeongguksa.com/bbs/content.php?co_id=4010&tabs=#tab</a>",127.58106121780001,37.5476396104,6.0,20191001165900,"친환경농업박물관은 양평군 용문산 관광지 내에 위치한 공립박물관으로, <br> 양평의 문화와 역사를 알 수 있는 양평역사실과 양평군의 친환경농업을 소개하고 홍보하는 친환경농업실로 구성되어 있다. 부설로는 자연요리연구소와 다도체험장을 운영한다.<br>",19,양평 친환경농업박물관,12510.0,,
