,addr1,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode,addr2
1043,서울특별시 영등포구 신길로 275,1.0,A02,A0207,A02070200,2600672,15,20190503133513,http://tong.visitkorea.or.kr/cms/resource/70/2600670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2600670_image2_1.jpg,126.9100036064,37.5189724358,6.0,20190503140755,11.0,20.0,,영등포 어린이축제 2019,07307,(영등포동)
1044,서울특별시 영등포구 여의서로,1.0,A02,A0207,A02070200,525755,15,20120312172049,http://tong.visitkorea.or.kr/cms/resource/52/1607952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1607952_image3_1.jpg,126.9141334174,37.5320321034,6.0,20190401171352,746805.0,20.0,02-2670-3114,영등포 여의도봄꽃축제 2019,07233,
1045,광주광역시 남구 승촌보길 90,5.0,A02,A0207,A02070200,2492939,15,20170518171333,http://tong.visitkorea.or.kr/cms/resource/08/2602108_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2602108_image2_1.jpg,126.7611568167,35.0659535982,6.0,20190517133626,5760.0,2.0,영산강문화관 안내데스크 061-335-0866,영산강 문화장터 2019,61759,(승촌동)
1046,광주광역시 서구 서창둑길 377,5.0,A02,A0207,A02070200,2561700,15,20181001100540,http://tong.visitkorea.or.kr/cms/resource/53/2622053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2622053_image2_1.jpg,126.8287823667,35.1384854339,6.0,20191001140359,2151.0,5.0,062-360-7186,영산강 서창들녘 억새축제 2019,62076,
1047,전라남도 나주시 삼영동 117-6,38.0,A02,A0207,A02070200,1908664,15,20140327135609,,,126.7046939541,35.0015821384,6.0,20190419140635,12059.0,6.0,061-333-2546,영산강 유채꽃 대향연 2018,,
1048,광주광역시 남구 승촌보길 90,5.0,A02,A0207,A02070200,2625314,15,20191015171345,http://tong.visitkorea.or.kr/cms/resource/10/2625310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2625310_image2_1.jpg,126.7611512602,35.0660063695,6.0,20191016092542,0.0,2.0,영산강문화관 안내데스크 061-335-0866,영산강문화제-누정 2019,61759,
1049,전라남도 나주시 삼영동,38.0,A02,A0207,A02070200,1590799,15,20120403160434,http://tong.visitkorea.or.kr/cms/resource/51/2599051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2599051_image2_1.jpg,126.7015745832,35.0097756071,6.0,20190424174333,31593.0,6.0,061-339-8722,영산포 홍어축제 2019,58266,
1050,경상북도 영양군 영양읍 군청길 37,35.0,A02,A0207,A02070200,1026422,15,20100520092128,http://tong.visitkorea.or.kr/cms/resource/95/2489195_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/95/2489195_image2_1.JPG,129.1100998134,36.6696471169,6.0,20190419091939,38496.0,13.0,054-683-7300,영양 산나물축제 2019,36537,
1051,서울특별시 중구 세종대로 110,1.0,A02,A0207,A02070200,1073801,15,20100812165633,http://tong.visitkorea.or.kr/cms/resource/58/2615558_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2615558_image2_1.jpg,126.9780488655,37.5656210115,6.0,20190821132713,29148.0,24.0,054-680-6571,영양고추 H.O.T 페스티벌 2019,04524,(태평로1가)
1052,강원도 영월군 김삿갓면 와석리 897-2,32.0,A02,A0207,A02070200,141252,15,20060904000000,http://tong.visitkorea.or.kr/cms/resource/27/2406227_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/2406227_image2_1.JPG,128.6021939496,37.0826734728,6.0,20190826104630,27799.0,8.0,033-375-6353,영월 김삿갓 문화제 2019,26246,(김삿갓면)
1053,강원도 영월군 영월읍 제방안길 100,32.0,A02,A0207,A02070200,292835,15,20050329110323,http://tong.visitkorea.or.kr/cms/resource/91/2539691_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2539691_image2_1.jpg,128.4595900002,37.1786125178,6.0,20190422111440,37550.0,8.0,033-375-6353,영월 단종문화제 2019,26237,
1054,강원도 영월군 영월읍 하송리,32.0,A02,A0207,A02070200,581063,15,20080630143702,,,128.4694252109,37.1792348549,6.0,20190807145834,83807.0,8.0,033-375-6353,영월 동강뗏목축제 2019,,61-9
1055,강원도 영월군 중동면 유전길 183,32.0,A02,A0207,A02070200,1378606,15,20110905111823,http://tong.visitkorea.or.kr/cms/resource/87/2616587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2616587_image2_1.jpg,128.6821511460,37.1606910285,6.0,20190826170841,6348.0,8.0,"033-378-3223,070-7787-1132",영월 삼굿축제 2019,26243,
1056,경상북도 포항시 남구 동해면 도구리 729-17,35.0,A02,A0207,A02070200,2494943,15,20170605110647,http://tong.visitkorea.or.kr/cms/resource/72/2609572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2609572_image2_1.jpg,129.4418792807,35.9918082139,6.0,20190704154142,6592.0,23.0,포항시 수산진흥과 054-270-2853,영일만 검은 돌장어 축제 2019,37708,
1057,경상북도 영주시 영주동,35.0,A02,A0208,A02080500,1749349,15,20121108135410,,,128.6142115010,36.8269863631,6.0,20181011153823,3349.0,14.0,054-639-7337,영주 국화와 소백산 야생화 전시회 2018,,
1058,경상북도 영주시 부석면 부석사로 345,35.0,A02,A0207,A02070200,2613615,15,20190730133122,http://tong.visitkorea.or.kr/cms/resource/11/2613611_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/2613611_image2_1.JPG,128.6873471535,36.9986514029,6.0,20190730133122,0.0,14.0,054-630-8711~8713,영주 사과축제 2019,36001,
1059,경상북도 영주시 풍기읍 죽령로1720번길 76,35.0,A02,A0207,A02070200,1632810,15,20120524104106,,,128.4597534950,36.9075242227,6.0,20190730134511,37545.0,14.0,054-630-8711~8713,영주 소백산철쭉제 2019,36020,(풍기읍)
1060,경상북도 영주시 순흥면 소백로 2796,35.0,A02,A0207,A02070200,1229844,15,20110317085446,http://tong.visitkorea.or.kr/cms/resource/33/2535633_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/2535633_image2_1.JPG,128.5834223892,36.9284797050,6.0,20190730135639,37996.0,14.0,054-630-8711~8713,영주 한국선비문화축제 2019,36013,
1061,경상북도 영천시 화북면 별빛로 681-32,35.0,A02,A0207,A02070200,229892,15,20140828153138,,,128.9964752607,36.1402690623,6.0,20191015093949,31956.0,15.0,054-330-6702,영천 보현산 별빛축제 2019,38812,
1062,경상북도 영천시 화룡동 128번지,35.0,A02,A0207,A02070200,1358590,15,20110810171811,http://tong.visitkorea.or.kr/cms/resource/35/2619035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2619035_image2_1.jpg,128.9214198176,35.9783971048,6.0,20190917163929,20340.0,15.0,054-339-7246,영천 한약축제 2019,38839,
1063,경상북도 영천시 천문로 622-13(오미동) 영천시농업기술센터,35.0,A02,A0207,A02070200,2560545,15,20180914163526,http://tong.visitkorea.or.kr/cms/resource/95/2618695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2618695_image2_1.jpg,128.9259829487,35.9909624342,6.0,20190916133030,584.0,15.0,054-339-7397,영천와인페스타 2019,38823,(오미동)
1064,전라남도 여수시 월내동 547,38.0,A02,A0207,A02070200,526696,15,20080327144453,,,127.7188837032,34.8435255118,6.0,20190306101114,152114.0,13.0,061-691-3104,영취산 진달래축제 2019,59614,
1065,서울특별시 성동구 왕십리로 63,1.0,A02,A0208,A02081300,2514889,15,20171110172614,http://tong.visitkorea.or.kr/cms/resource/22/2605922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2605922_image2_1.jpg,127.0435657431,37.5436108568,6.0,20190613144253,2223.0,16.0,02-725-5527,영크리에이터 마켓 '6월 마주치장' 2019,04769,(성수동1가)
1066,"서울특별시 성동구 왕십리로 63, 언더스탠드에비뉴",1.0,A02,A0207,A02070200,2618411,15,20190910161608,http://tong.visitkorea.or.kr/cms/resource/92/2624792_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2624792_image2_1.jpg,127.0435962960,37.5436136344,6.0,20191015092909,0.0,16.0,02-725-5527,영크리에이터스 마켓 <10월 마주치장> 2019,04769,
1067,충청남도 예산군 예산읍 아리랑로 185-14,34.0,A02,A0207,A02070200,2613038,15,20190725175222,http://tong.visitkorea.or.kr/cms/resource/48/2616348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2616348_image2_1.jpg,126.8492431922,36.6854649652,6.0,20190823092605,0.0,11.0,070-7724-3787,예당국제공연예술제 2019,32434,
1068,충청남도 예산군 광시면 예당남로 41-60,34.0,A02,A0207,A02070200,2372763,15,20160315151644,http://tong.visitkorea.or.kr/cms/resource/77/2372777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2372777_image2_1.jpg,126.7972310153,36.5894223275,6.0,20190417093734,5055.0,11.0,041-333-0545,예당전국낚시축제 2019,32455,(광시면)
1069,제주특별자치도 서귀포시 예래해안로 253,39.0,A02,A0207,A02070200,1316017,15,20110624110034,http://tong.visitkorea.or.kr/cms/resource/42/2609642_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/42/2609642_image2_1.jpeg,126.3885768862,33.2367128455,6.0,20190704164354,9607.0,3.0,064-760-4841,예래생태체험축제 2019,63538,(하예동)
1070,충청남도 예산군 예산읍 천변로 160,34.0,A02,A0207,A02070200,2558866,15,20180827131430,http://tong.visitkorea.or.kr/cms/resource/64/2611164_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2611164_image2_1.jpg,126.8479185639,36.6761049083,6.0,20190906162610,2309.0,11.0,041-335-2441,예산장터삼국축제 2019,32438,
1071,경북 예천군 호명면 도청신도시 내 메가박스 및 야외 특설무대,35.0,A02,A0208,A02081300,2622679,15,20191002161508,http://tong.visitkorea.or.kr/cms/resource/77/2622677_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2622677_image2_1.jpg,128.4931129092,36.5752351070,6.0,20191002161508,0.0,16.0,054-650-6396,예천국제스마트폰영화제 2019,,
1072,경상남도 합천군 대양면 동부로 39-13,36.0,A02,A0207,A02070200,2381779,15,20160502140204,http://tong.visitkorea.or.kr/cms/resource/00/2603300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2603300_image2_1.jpg,128.1645146724,35.5599583078,6.0,20190627180738,125050.0,21.0,053-424-5235,옐로우리버비치 시즌5 2019,50239,
1073,대구광역시 중구 서성로 6-1,4.0,A02,A0208,A02081300,2446037,15,20161206095538,,,128.5878634206,35.8671840532,6.0,20190508105340,7693.0,8.0,대구문화재단 차세대예술팀 053-430-1250,옛 골목은 살아있다 - 대구 '빼앗긴 들에도 봄은 오는가' 2019,41933,
1074,경상북도 문경시 문경읍 새재로 932,35.0,A02,A0207,A02070200,1939183,15,20140805133330,http://tong.visitkorea.or.kr/cms/resource/12/2551212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2551212_image2_1.jpg,128.0769835905,36.7615977206,6.0,20190610163038,16593.0,7.0,053-755-5881,오감만족 문경새재맨발페스티벌 2019,36919,
1075,강원도 평창군 진부면 오대산로 374-8,32.0,A02,A0207,A02070200,141282,15,20060919000000,http://tong.visitkorea.or.kr/cms/resource/72/2556572_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/72/2556572_image2_1.JPG,128.5925086732,37.7311846077,6.0,20190930101356,11419.0,15.0,033-339-6800,오대산 문화축제 2019,25318,
1076,부산광역시 남구 대연동 677번지,6.0,A02,A0207,A02070200,1405020,15,20111017094311,http://tong.visitkorea.or.kr/cms/resource/40/2509240_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2509240_image2_1.jpg,129.1004834883,35.1247354234,6.0,20190916092049,21052.0,4.0,051-607-4062,오륙도 평화축제 2019,48518,
1077,경기도 오산시 경기동로 33,31.0,A02,A0207,A02070200,2375119,15,20160328133114,http://tong.visitkorea.or.kr/cms/resource/71/2591671_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2591671_image2_1.jpg,127.0756403176,37.1586838212,6.0,20190318160110,6832.0,22.0,031-379-9981,오산천 두바퀴 축제 2019,18131,(오산동)
1078,경기도 가평군 상면 수목원로 432,31.0,A02,A0207,A02070200,663045,15,20081205173521,http://tong.visitkorea.or.kr/cms/resource/95/2582795_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2582795_image2_1.jpg,127.3525845994,37.7448402954,6.0,20191105175019,575986.0,1.0,1544-6703,오색별빛정원전 2020,12448,(상면)
1079,충청북도 청주시 흥덕구 오송읍 오송가락로 123,33.0,A02,A0208,A02080600,1804726,15,20130416091127,http://tong.visitkorea.or.kr/cms/resource/43/2603343_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2603343_image2_1.jpg,127.3249965178,36.6233638351,6.0,20191016160349,11068.0,10.0,043-220-4544,오송화장품뷰티산업 엑스포 2019,28164,
1080,경상남도 양산시 물금읍 증산역로 155,36.0,A02,A0207,A02070200,2607740,15,20190621161910,http://tong.visitkorea.or.kr/cms/resource/37/2607737_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2607737_image2_1.jpg,129.0071254306,35.3097101884,6.0,20190627111738,0.0,10.0,055-389-3333,오아시스 맥주축제 2019,50653,
1081,충청북도 보은군 회인면 회인로5길 12,33.0,A02,A0207,A02070200,1378525,15,20110905104344,,,127.5964257646,36.4933419329,6.0,20191015113742,17843.0,3.0,043-540-3372,오장환 문학제 2019,28929,(회인면)
1082,경상북도 포항시 남구 구룡포읍 호미로426번길 6,35.0,A02,A0207,A02070200,1684233,15,20120731112212,http://tong.visitkorea.or.kr/cms/resource/43/634443_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/634443_image3_1.jpg,129.5660404789,35.9968489123,6.0,20190827161430,28309.0,23.0,054-276-2966,오징어맨손잡기체험 및 구룡포 해변축제 2019,37931,(구룡포읍)
1083,강원도 원주시 지정면 오크밸리2길 58,32.0,A02,A0207,A02070200,2495273,15,20170607144755,http://tong.visitkorea.or.kr/cms/resource/52/2599552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2599552_image2_1.jpg,127.8089446436,37.4078516721,6.0,20190911143905,18649.0,9.0,,오크밸리 캠핑페스티벌 2019,26357,
1084,강원도 원주시 지정면 오크밸리1길 66,32.0,A02,A0207,A02070200,2588321,15,20190111152601,http://tong.visitkorea.or.kr/cms/resource/15/2588315_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/2588315_image2_1.JPG,127.8177986180,37.4346459591,6.0,20191216101857,89.0,9.0,033-730-3146,오크밸리 3D 라이팅쇼 '소나타오브라이트' 시즌 2 2019,26357,
1085,충청북도 옥천군 이원면 이원로 827,33.0,A02,A0207,A02070200,969709,15,20100309091656,,,127.6264270748,36.2464679178,6.0,20190207112943,69132.0,5.0,043-733-0034<br />043-730-3592,옥천 묘목축제 2019,29061,
1086,서울특별시 종로구 대학로10길 24,1.0,A02,A0208,A02080200,1014398,15,20100504144441,http://tong.visitkorea.or.kr/cms/resource/10/2035910_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2035910_image3_1.jpg,127.0035183141,37.5815918348,6.0,20190402174937,48826.0,23.0,02-764-8760,옥탑방고양이,03086,(동숭동)
1087,서울특별시 송파구 올림픽로 424,1.0,A02,A0208,A02081300,1840259,15,20130827132559,,,127.1224425827,37.5194456386,6.0,20190402174718,33360.0,18.0,"02-410-1111, 1112",올림픽공원 9경 스탬프투어,05540,
1088,강원도 춘천시 우석로 100,32.0,A02,A0207,A02070200,2559155,15,20180829091405,http://tong.visitkorea.or.kr/cms/resource/53/2559153_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2559153_image2_1.jpg,127.7550250720,37.8620674330,6.0,20180829091405,1422.0,13.0,033-245-5069,옹기종기 장난감마을 2018,24327,
1089,경상북도 상주시 도남2길 137,35.0,A02,A0208,A02080500,2569539,15,20181126094837,http://tong.visitkorea.or.kr/cms/resource/32/2569532_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2569532_image2_1.jpg,128.2554099702,36.4456010557,6.0,20181210091151,66.0,9.0,054-530-0764,와일드라이프 스토리(Wildlife Story) 2019,37242,(도남동)
1090,전라북도 완주군 구이면 원기리 1068-7,37.0,A02,A0207,A02070200,2598663,15,20190423104537,http://tong.visitkorea.or.kr/cms/resource/64/2598664_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/2598664_image2_1.JPG,127.1049900037,35.7310618993,6.0,20190423110216,20.0,8.0,063-290-2622,완주 프러포즈축제 2019,,
1091,서울특별시 중구 을지로 281,1.0,A02,A0207,A02070200,2490270,15,20170414165116,http://tong.visitkorea.or.kr/cms/resource/83/2570783_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/83/2570783_image2_1.png,127.0103125191,37.5681962916,6.0,20181128174302,9350.0,24.0,070-7779-7128,왓위웨어 (WWW : WHAT WE WEAR) 2018,04566,
1092,충청남도 당진시 석문면 왜목길,34.0,A02,A0207,A02070200,1147046,15,20101216101728,,,126.5268821269,37.0438124401,6.0,20191220155138,44987.0,4.0,010-2520-7894,왜목마을 해넘이 해돋이 축제 2020,31700,
1093,충청남도 아산시 송악면 외암민속길 42-7,34.0,A02,A0207,A02070200,1398980,15,20111011091514,http://tong.visitkorea.or.kr/cms/resource/39/1067839_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1067839_image2_1.jpg,127.0179573352,36.7299516971,6.0,20191015104827,25260.0,9.0,041-541-0848,외암민속마을 짚풀문화제 2019,31557,
1094,서울특별시 중랑구 용마산로 250-12 용마폭포공원 일대,1.0,A02,A0207,A02070200,2621558,15,20190927100401,http://tong.visitkorea.or.kr/cms/resource/51/2621551_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2621551_image2_1.JPG,127.0891579669,37.5733998835,6.0,20190927101620,0.0,25.0,02)2094-1823,용마폭포 문화예술축제 2019,02257,
1095,제주도 제주시 용담2동,39.0,A02,A0207,A02070200,1685488,15,20120802113715,,,126.5143319308,33.5149174139,6.0,20190930151041,18497.0,4.0,제주시 문화체육과 064-728-2714,용연선상음악회 2019,,
1096,경기도 용인시 처인구 포곡읍 에버랜드로562번길 38,31.0,A02,A0207,A02070200,1802741,15,20130402164231,http://tong.visitkorea.or.kr/cms/resource/55/2488855_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/2488855_image2_1.JPG,127.1916898843,37.2944674134,6.0,20190405110844,91912.0,23.0,용인 에버랜드 031-320-5000,용인에버 벚꽃축제 2019,17021,
1097,충청북도 충주시 예성로 266,33.0,A02,A0207,A02070200,1358165,15,20110810143346,http://tong.visitkorea.or.kr/cms/resource/50/2616950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2616950_image2_1.jpg,127.9366009959,36.9817420706,6.0,20190911093802,31932.0,11.0,043-847-1565,우륵문화제 2019,27371,(연수동)
1098,서울 중구 태평로2가 17-3 서울광장,1.0,A02,A0207,A02070200,2618552,15,20190911152100,http://tong.visitkorea.or.kr/cms/resource/39/2618539_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2618539_image2_1.jpg,126.9777155697,37.5653988094,6.0,20190911152100,0.0,24.0,120 (서울시 다산콜센터),우리여행GOGO페스티벌 2019,,
1099,서울특별시 서초구 남부순환로 2406,1.0,A02,A0208,A02080100,2562467,15,20181010111802,http://tong.visitkorea.or.kr/cms/resource/63/2562463_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2562463_image2_1.jpg,127.0107150202,37.4785261578,6.0,20181010111802,91.0,15.0,02-554-1129,우리춤과의 만남 2018,06757,
