,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode
676,충북 청주시 흥덕구 옥산면 오산리,,33,A04,A0401,A04010100,132611,38,20040312000000,http://tong.visitkorea.or.kr/cms/resource/84/863284_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/863284_image3_1.jpg,,127.3756241717,36.664585005700005,6.0,20190128153739,"충청북도 청주시 청원구 옥산면에서 열리는 장이다. 
충청북도 청주시의 외곽 지역으로 옥산면 주민들이 청주에 출입할 때 반드시 지나야 하는 곳에 형성된 시장이다. 1960년대에는 
크게 번창하였으나 1980년대에 우시장이 폐쇄되고 인근의 교통이 발달하면서 다소 
침체하였다. 미호천 부근의 비옥한 토양에서 생산된 수박, 방울토마토, 애호박 등이 
주로 판매된다. 매월 3일과 8일에 장이 열린다. <br>",10,043-260-0119,,"옥산장 (3, 8일)",28110
677,경상남도 하동군 화개면 화개로 814,,36,A04,A0401,A04010900,1343910,38,20110728140833,,,,127.63870793950001,35.254447353,6.0,20190104164251,"쌍계계곡 쪽으로 십리벚꽃길을 따라 올라가면 쌍계사와 칠불사 사이에서 요산당을 만난다. 1978년 창업한 하동 야생차 브랜드 고려다원의 계열사인  옥선명차사가 운영하는 이곳은 고려다원에서 재배한 차를 직접 구입하고 맛볼 수 있는 공간이다. 요산당에 들어서기 전 계곡 건너편을  둘러보자. 아찔한 지리산 비탈에 파릇파릇한 야생 차밭이 펼쳐져 있다. 이곳 대표인 하구  선생은 밭에서 재배한 차가 '보통 인삼'이라면  지리산 골짜기의 야생 녹차는 '산삼'과 같다""고 말한다. 하구 선생은 선친 하상연  선생에게 가업을 물려받아 30년간 차 농사를 짓고  있다. <br> 옥선명차사는 지리산 자락에서 가장 큰 차 밭을 가꾸며 무농약, 무비료의 원칙을  지켜나간다. 재배와 제조 과정에서 일절 기계를 사용하지 않는 것은 물론이고, 180~190도의 불에서 장갑 없이 맨손으로 차를 덖는다. 최고의  재료에 최고의 정성을 더하는 수작업의 철학을 지키는 것이다. 그런 덕분인지 옥선명차사의 차는 고품질로 유명하다. 2002년 이후 17년간 국내외 차품평대회에서 명차상을 수상했다. 특히 차를 우리고 난 후에도 흐트러짐이 없는 아름다운 찻잎은 마니아들 사이에서도 유명하다. <br>",18,055-883-5007,옥선명차사 (요산당),옥선명차사 (요산당),52302
678,경상남도 거제시 능포로16길 28,(능포동),36,A04,A0401,A04010200,1213526,38,20110222144644,,,,128.7404323878,34.8846473549,6.0,20180530095608,"옥수동 
새시장은 시장은 크게 ‘ㄱ’자 구조로 되어 있었고 야채와 채소를 파는 노점상에서부터 시장을 보다가 간단한 허기를 떼 울 수 있는 분식집, 식육점, 방앗간 등 없는 것이 없을 정도로 모든 생필품과 식자재들이 즐비해 있었다. 또한 거제도가 바다의 도시란 것을 강조하듯이 수산물 및 활어를 파는 코너 역시 군데군데 자리하고 있다. 30~40m정도 되어 보이는 입구를 지나 모퉁이에서 왼쪽으로 꺾으면 100m정도 되어 보이는 시장 길목에 접어든다.<br>",1,055-639-3000,,옥수동 새시장,53313
679,경상남도 하동군 옥종면 옥종시장길 18-1,(옥종면),36,A04,A0401,A04010100,132144,38,20020417000000,,,,127.8744749891,35.1902753861,6.0,20180529104204,"6.25사변이후 1953년에 시장이 개설되었으며, 1996. 2월에 시장을 개축하여 새로 
 단장하였으며, 옥종면 인근의 북천. 청암. 수곡면. 산청의 주민들까지 이용하는
 5일장으로 시골장의 정겨움을 맛볼수 있다.
 지리산에서 생산되는 각종 농.임산물과 사천, 진교 등에서 들어오는 해산물과 비닐하우스에서 생산되는 옥종딸기와 토마토가 유명한 곳이다.&nbsp;<br>",18,옥종면사무소 055-880-6390,옥종 공설시장,"옥종장 (3, 8일)",52313
680,충청북도 옥천군 옥천읍 삼금로 45,(옥천읍),33,A04,A0401,A04010100,132016,38,20030416000000,http://tong.visitkorea.or.kr/cms/resource/00/877600_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/877600_image3_1.jpg,,127.5682085205,36.3024271529,6.0,20181123150733,"옥천장은 원래 구읍 (상계리, 하계리)에 있던 것이 
그 당시 철도가 구읍 쪽으로 개통 되도록 계획되었는바, 당시 구읍에 살고 있던 양반들이 
철도의 통과를 강력히 반대하여 할수 없이 철도를 금구리 일대로 개설하였고 교통의 
발달로 인하여 금구리뚝 일대에 시장이 형성되면서 1937년 정기시장이 현재의 장터로 
옮겨졌다. 현재 일반점포 200개와 이동상인 350명에 달할 정도로 성행하고 있다. 예전의 옥천장은 원래 인근 동이, 안남, 안내, 군서, 
군북 주민들이 장날이면 고추, 마늘, 콩, 팥 등의 매물을 버스에 싣고서 옥천장에 
내다팔아 생필품을 구입하는 전래의 시장으로 번성하였으나, 현재는 각종 과일 및 
채소류가 주종을 이루고 있으며. 서울, 부산 중심에 자리잡아 인근 금산, 대전, 보은 
방면으로 사통 팔방으로 통하는 교통의 발달로 인하여 인근 대전과의 거리가 버스로 
15분 정도밖에 소요되지 않는 대도시에 인접한 재래시장의 특성이 돋보이고 있다. 
<br>",5,043-730-3081,,"옥천장 (5, 10일)",29038
681,전라북도 전주시 완산구 향교길 51-9,,37,A04,A0401,A04010700,1595026,38,20120405150547,http://tong.visitkorea.or.kr/cms/resource/08/2040808_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2040808_image3_1.jpg,"모바일 <a href=""http://ongoulhandi.alltheway.kr"" target=""_blank"" title=""새창 : 온고을 공예방 모바일 홈페이지로 이동"">http://ongoulhandi.alltheway.kr</a><br />
블로그 <a href=""http://jeonjuabhwa.blog.me"" target=""_blank"" title=""새창 : 온고을공예방 블로그로 이동"">http://cafe.daum.net/sok3313</a>",127.1523031232,35.812225713000004,6.0,20191030155817,"온고을공예방은 전주 한옥마을에 있는 압화(꽃 누르미)를 전문적으로 취급하는 공방이다. 자연의 아름다움 중에서 으뜸이라고 할 수 있는 꽃은 그 찬란함에 비해 계절적이고 순간적인 생명체이지만 물리적인 방법이나 약품처리를 하는 등의 인공적인 기술로 누름 건조시킨 후 회화적인 느낌을 강조하여 구성한 것을 압화(pressed flower)라고 한다. 그래서 압화는 꽃을 평면으로 말리기 때문에 조형성이 적은 반면, 다양한 매력을 갖고 있기 때문에 압화로 된 한 송이 작은 들꽃은 카드, 편지지, 액세서리, 액자용 그림, 전등갓 등 다양한 생활용품과 어울려 훌륭한 장식품이 될 수 있다.

온고을공예방에서는 누구나 쉽게 압화를 체험할 수 있도록 도와주며 다양한 상품도 판매하고 있다. 열쇠고리, 자, 카드, 부채, 목걸이, 핸드폰 고리, 한지 스탠드 등이 있으며 나무로 만드는 나무 곤충도 체험해볼 수 있다. 그 밖에 식물 표본 및 학생들의 여름 방학 표본 채집 물품도 판매하고 있다. 단체인 경우 최소 3일 전에 사전예약을 해야 하며 개인, 가족의 경우 당일 방문 체험이 가능하다. 또한 단체의 경우 출장 학습도 가능하다. 방과 후 교실 및 문화센터에도 출강하고 있으며 수강생 모집(취미반, 자격증 과정모집, 정규 수강생 모집, 창업 희망자 모집) 중에 있다. 이처럼 다양한 공예를 선보이는 온고을공예방은 제품을 전시하고 판매할 뿐만 아니라 창업지원 및 직장인의 취미생활에도 큰 도움을 
주고 있다.",12,010-9977-1617,온고을 공예방,온고을공예방,55044
682,충청남도 아산시 신창면 서부남로 559,(신창면),34,A04,A0401,A04010600,132581,38,20040129000000,http://tong.visitkorea.or.kr/cms/resource/36/1963336_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1963336_image3_1.jpg,"<a href=""http://www.onyangchinaware.co.kr"" target=""_blank"" title=""새창: 온양도자기 홈페이지로 이동"">www.onyangchinaware.co.kr</a>",126.91928676040001,36.7922733404,6.0,20190128154254,"1987년 국내 최초로 핸드페인팅제품 
개발을 시작으로 온양도자기는 국내 최고급, 최대규모의 호텔과 식당에서 사용하고 있는 그릇을 전문 생산업체다. 사업확장에 힘입어 가정용 도자기까지 생산하여 
본격적인 공급을 하고있다.다양한 가격대, 섬세한 디자인, 뛰어난 실용성으로 좋은 제품보다는 고객이 감동하는 제품으로 
인정받았다.<br>",9,041-541-2477,온양도자기,온양도자기,31535
683,충청남도 아산시 인주면 현대로 984,,34,A04,A0401,A04010600,1966706,38,20141120093846,http://tong.visitkorea.or.kr/cms/resource/33/1963333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1963333_image3_1.jpg,"<a href=""http://www.onyangchinaware.co.kr"" target=""_blank"" title=""새창: 온양도자기 홈페이지로 이동"">www.onyangchinaware.co.kr</a>",126.8812888285,36.8423974516,6.0,20190201131616,"1987년 국내 최초로 핸드페인팅제품 개발을 시작으로 온양도자기는 국내 최고급, 최대규모의 호텔과 식당에서 사용하고 있는 그릇을 전문 생산업체다. 사업확장에 힘입어 가정용 도자기까지 생산하여 본격적인 공급을 하고있다.다양한 가격대, 섬세한 디자인, 뛰어난 실용성으로 좋은 제품보다는 고객이 감동하는 제품으로 인정받았다.",9,,,온양도자기(인주면),31439
684,충청남도 아산시 시장길 13,(온천동),34,A04,A0401,A04010200,132363,38,20030103000000,http://tong.visitkorea.or.kr/cms/resource/54/1601454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1601454_image3_1.jpg,"<a href=""http://blog.naver.com/onmarket/"" target=""_blank"" title=""새창: 온양시장 홈페이지로 이동"">http://blog.naver.com/onmarket/</a>",127.0021239691,36.7835563585,6.0,20190213111417,"온양경찰서 골목에서 200~300m 가면 온양상설시장이 있다. 의류, 잡화, 먹거리가 있고 경찰서 골목 일대에는 언제나 무엇이든 살 수 있는 장이 항시 열리고 있어 쇼핑하기에 편리하다.",9,041-541-1189,,온양시장 (온양온천전통시장),31513
685,충청남도 아산시 시장길 29,(온천동),34,A04,A0401,A04010100,132495,38,20030103000000,http://tong.visitkorea.or.kr/cms/resource/68/1500668_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1500668_image3_1.jpg,"<a href=""http://blog.naver.com/onmarket/"" target=""_blank"" title=""새창 : 온양온천시장 공식블로그로 이동""><font color=""blue"">http://blog.naver.com/onmarket/</font></a>",127.0043015565,36.783348087600004,6.0,20181123162726,"아산경찰서 골목에서 시장교까지 500m 구간에 시장이 형성되며 아산과 인근 예산,   공주 등의 주민까지 장을 보러 오는 곳이다.  주변지역에서 생산되는 쌀, 과일(포도, 배, 감, 사과, 수박, 딸기 등), 마늘, 고  추, 축산물, 민물고기, 약재 등, 농.수.축산물과 의류, 잡화, 먹거리 등이 있어   무엇이든 살수 있어 쇼핑하기 편리한 곳이며 수질 좋은 온양온천이 있어 장을 보고 따뜻한 온천욕을 하고 가기 좋은 장터이다. 소원분수 ""건강의 샘""에서는 족욕을 할 수 있으며 이용시간은 9:00~23:00이다.<br>",9,"041-534-2008, 041-541-1189",온양온천시장상인회,온양온천시장,31513
686,서울특별시 송파구 양재대로71길 4,(방이동),1,A04,A0401,A04010600,1928475,38,20140625165658,http://tong.visitkorea.or.kr/cms/resource/50/1920650_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1920650_image3_1.jpg,"<a href=""http://www.orga.co.kr"" target=""_blank"" title=""새창 : 올가 홈페이지로 이동"">http://www.orga.co.kr</a>",127.1263036,37.5104023138,6.0,20180305160853,"올가홀푸드는 풀무원의 친환경식품 전문브랜드로 풀무원의 '로하스'기업의로서의 가치를 공유하고 실천하고 있다. 로하스는 자신의 건강과 지구 환경의 지속가능성을 함께 생각하는 의식있는 라이프 스타일을 뜻한다. 풀무원의 첨가물 원칙을 포함한 까다로운 제조 원칙들은 로하스적 가치를 지향하고자 유기농식품과 생활용품을 전문적으로 판매하는 매장이다. 친환경 식품전문점 올가 방이점은 친환경 농산물 및 자연산 수살무에서 부터 동물복지기준을 적용시켜 건강하고 안전하게 키운 한우, 유기농 밀가루로 안전하게 만든 베이커리, 건강기능식품, 친환경 생활용품까지 건강과 환경을 생각한 다양한 상품을 취급한다.<br>",18,02-418-6255,올가홀푸드 방이점,올가홀푸드 방이점,05638
687,인천광역시 남동구 남동대로 880,(간석동),2,A04,A0401,A04010300,132376,38,20030407000000,http://tong.visitkorea.or.kr/cms/resource/53/1924153_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1924153_image3_1.jpg,,126.7088430111,37.4609644877,6.0,20181123102840,"올리브 (Allive : All + live) - 생활 속의 모든 것을 쇼핑 할 수 있는 아울렛
 올리브아울렛의 새로운 기업마크인 절제되고 감각적인 디자인의 영문 'Allive'는 매
 우 유연하고 세련된 All+live의 합성어로써 인간생활의 편익과 모든 것을 쇼핑할 수
 있다는 의미를 표현하고자 하였으며, 고객과의 교감(Communication) 을 통하여 항상
 고객과 함께하는 서비스 기업으로서의 올리브를 의미하고 있다.<br>",4,032-434-1234,,올리브 아울렛 (인천점),21545
688,서울특별시 영등포구 영중로 15,,1,A04,A0401,A04010600,985355,38,20100325104611,http://tong.visitkorea.or.kr/cms/resource/73/995173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/995173_image3_1.jpg,"<a href=""http://www.oliveyoung.co.kr"" target=""_blank"" title=""새창 : 올리브영 홈페이지로 이동"">http://www.oliveyoung.co.kr</a>",126.9039014342,37.5172030882,6.0,20180313172747,"소비자의 건강을 생각한 건강제품과 풋케어제품, 약국과 네일케어까지 보다 폭넓은 상품을 판매하는 드럭스토어이다. 타임스퀘어신세계점은 건강용품, 식품 잡화 등을 구매할 수 있다.",20,02-2677-5290,올리브영,올리브영 (타임스퀘어신세계점),07305
689,충청북도 영동군 영동읍 임계길 240-27,,33,A04,A0401,A04010700,1945196,38,20140828170451,,,,127.84710959889999,36.1669115085,6.0,20191226144859,"충북 영동군 영동읍 임계길 240-27에 자리한 옹기공방은 서울에서 활동하던 여봉구 씨가 영동으로 내려와 15년여 자리를 잡고 있는 작업장이다. 300년 전 가마터가 있던 자리에 그 얼을 잇고자 공방을 열었다. 중국 흙으로 만든 그릇이 판치는 것이 못마땅했던 그는 우리 흙으로 된 건강한 도자기를 만드는 것은 물론, 흙을 만지는 기쁨을 알리기 위해 체험 장소로 개방했다. 도자기를 만드는 것은 흙을 만지는 기쁨과 함께 1,250도 고온을 견뎌내는 인내와 기다림의 예술이다. 처음에 5분도 앉아 있지 못하던 아이가 몇 차례 도예체험으로 차츰 의젓하게 변하는 모습을 보며 가장 뿌듯했다는 여봉구 씨는 시골 어른들을 괴롭히라고 말한다. 도자기뿐만 아니라 닭장, 포도밭 등 시골에서 놀며 배울 거리가 가득하다.
<br>",4,043-744-6040,옹기공방,옹기공방,29127
