,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode,homepage
882,인천광역시 서구 심곡로 166,(공촌동),2,A03,A0302,A03021400,131698,28,20031216000000,http://tong.visitkorea.or.kr/cms/resource/54/1869654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1869654_image3_1.jpg,126.68512055069999,37.547120719,6.0,20190121133504,"인천서구 사계절썰매장은 1997년 12월 개장하여 겨울에는 눈썰매장, 여름에는 물썰매장으로써 구민이 마음껏 즐길 수 있는 가족단위 여가생활 공간 제공",7,,인천서구 사계절썰매장,인천서구 사계절썰매장,22709,"인천서구 사계절썰매장 <a href=""http://www.issi.or.kr/sled"" target=""_blank"" title=""새창 : 인천서구 사계절썰매장 홈페이지로 이동"">http://www.issi.or.kr/sled</a>"
883,인천광역시 서구 봉수대로 806,(연희동),2,A03,A0302,A03020300,2465125,28,20161220105253,http://tong.visitkorea.or.kr/cms/resource/56/2464756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2464756_image3_1.jpg,126.6650779906,37.5451705909,6.0,20180221112931,"연희크리켓경기장은 면적 43,636㎡의 경기장과 1,415㎡의 본부 건물로 이뤄졌다. 국내 유일의 크리켓 경기장으로 인천아시아드주경기장 옆에 조성됐다. 크리켓은 야구와 비슷한 규칙으로 경기가 진행되지만 전혀 다른 구기 종목 스포츠다. 정확한 유래는 확인되지 않았지만 영국에서 시작된 것으로 추측되며 현재까지 영국을 중심으로 활성화되어 있다.<br>",7,032-458-2014,인천아시아드 주경기장,인천아시아드 주경기장 연희크리켓경기장,22717,"<a href=""http://www.insiseol.or.kr/institution_guidance/asiad/index.asp"" target=""_blank"" title=""새창 : 인천아시아드 주경기장 홈페이지로 이동"">http://www.insiseol.or.kr/institution_guidance/asiad/index.asp</a>"
884,인천광역시 서구 봉수대로 806,(연희동),2,A03,A0302,A03020300,1939394,28,20140806095510,http://tong.visitkorea.or.kr/cms/resource/26/1930626_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1930626_image3_1.jpg,126.666994431,37.5470065226,6.0,20191010104031,"2014년 9월 열린 제17회 인천아시아경기대회 기간동안 주경기장으로 사용된 인천아시아드주경기장은 2011년 6월에 착공하여 2014년 6월 1일에 개장하였다. 전체 부지면적은 63만 1,975㎡, 주경기장 연면적은 11만 3,620㎡이며, 지하 1층부터 지상 4층, 총 5층 규모로 관람석이 6만석이 넘는다. 주경기장 내부에는 각종 육상경기를 치를 수 있는 트랙과 국제 규격의 잔디 축구장이 설치되어 있으며, 주경기장 주변에 보조 경기장과 연면적 1415㎡ 규모의 연희크리켓경기장 등이 있다.  <br>",7,,,인천아시아드주경기장,22717,"인천아시아드주경기장 <a href=""http://www.insiseol.or.kr/institution_guidance/asiad/index.asp"" target=""_blank"" title=""새창 : 인천아시아드주경기장 안내 페이지로 이동"">http://www.insiseol.or.kr</a>"
885,충청남도 태안군 태안읍 인평길,(태안읍),34,A03,A0303,A03030500,131294,28,20020627000000,http://tong.visitkorea.or.kr/cms/resource/92/1963292_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1963292_image3_1.jpg,126.3463173055,36.7562508815,6.0,20180615101011,"만수면적 150,000평의 평지형 저수지로 서산에서 태안방면의 국도변에 위치하여 교통이 편리하고, 마릿수와 씨알면에서 높이 평가되는 곳이며 저수지 내에 말풀, 줄풀, 갈대 등이 고루 분포되어 월척 붕어와 대형 잉어가 상당수 서식하고 있다. 이곳은 정통 붕어 낚시터이고, 초봄에는 보트꾼들의 성화로 상당히 신경이 쓰이나 가을철에는 좋은 포인트가 많이 나타난다. 미끼는 지렁이와 떡밥 다 잘 듣지만 월척을 노릴 때는 새우미끼를 쓴다. 제방 좌측 중하류권은 수심 2~3m의 편안한 밭자리이고, 제방 우측 중상류권의 소나무 숲도 좋은 포인트이다. 상류의 흥인교 좌우 일대는 초봄 산란기 포인트이다.<br>",14,041-674-5353,태안읍사무소,인평저수지,32138,
886,경기도 포천시 일동면 화동로 738,(일동면),31,A03,A0302,A03020700,131669,28,20030325000000,http://tong.visitkorea.or.kr/cms/resource/54/1956154_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1956154_image3_1.jpg,127.319618365,37.9285516339,6.0,20180806154937,"한국 골프계의 한 시대를 풍미했던 전KPGA 회장 김승학프로가 전성기에 쌓은 국제경험을 바탕으로 일본에서 골프장 설계연구를 한 김학영프로와 손잡고 국내 최고의 엔지니어로 팀을 구성, 혼신의 노력을 기울여 건설하였다.<br />

1995년 안양골프장에서 지배인으로 10여년을 지낸 안용태 사장이 첫 지휘봉을 잡고 회원관리 및 운영과 코스관리, 캐디서비스 부분에 심혈을 기울인 결과, 개장 2년만에 국내 정상수준으로 등극하여 전통의 기반을 마련하였다.<br />

나아가 회원 중심의 정통 프라이빗 골프클럽으로 발전하여 <골프다이제스트>등의 골프장 평가에서 지속적으로 Top링크되고 있다. <br />

또한 개장이래 코스의 장점을 살려 1996년 US LPGA 정규투어인 삼성 월드챔피언십 골프대회를 시작으로 매년 국내 최고 메이저대회를 개최하였으며 1998년 이후 PGA TEST본선개최, 2000년 이후 시니어 대회와 PGA Pro신인왕전의 지속적인 개최 등 대한민국 골프 발전에 기여하기 위해 노력하고 있다.<br>",29,,일동레이크 골프클럽,일동레이크 골프클럽,11122,"일동레이크 골프클럽 <a href=""http://www.ildonglakes.co.kr"" target=""_blank"" title=""새창 : 일동레이크 골프클럽 홈페이지로 이동"">http://www.ildonglakes.co.kr</a>"
887,강원도 삼척시 원덕읍 임원리,(원덕읍),32,A03,A0303,A03030600,131074,28,20040224000000,http://tong.visitkorea.or.kr/cms/resource/75/1813175_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1813175_image3_1.jpg,129.3461119786,37.2296459482,6.0,20190730170433,"동해 제일의 감성돔 포인트로 알려져 있고 겨울철에는 황어, 노래미, 볼락, 가자미 등도 많이 낚인다.방파제에서 낚시시 외항은 주로 감성돔, 망상어, 황어 등이 대상어종 이고 내항은 가자미 원투낚시를 즐긴다. 주변의 신남, 갈남의 백바위 포인트는 겨울 돔낚시의 주요 포인트로 자리잡기가 힘들다. 주요 포인트는 군초소 아래의 백바위이다. 주말과 휴일에는 주차하기 힘들다.<br /><br />※ 바다낚시장소 - 강원 삼척시 원덕읍 임원리<br>",4,,,임원항 (임원항방파제 ~ 도미굴),25956,"삼척시청 문화관광 <a href=""http://tour.samcheok.go.kr/main"" target=""_blank"" title=""새창 : 삼척시 관광안내 홈페이지로 이동"">http://tour.samcheok.go.kr</a>"
888,전라남도 신안군 임자면 한틀길 194-46,(임자면),38,A03,A0302,A03021100,1754856,28,20121120145256,,,126.0866044009,35.1106985092,6.0,20181219144354,"임자해변승마공원은 폭300m, 길이12km의 광활한 모래백사장과 함께 바다에 떠 있는 크고 작은 섬들의 묘미를 맛볼 수 있는 국민관광지 ‘대광해수욕장’에 위치하고 있다.임자도 서쪽에 자리잡은 대광해수욕장은 우리나라를 넘어 아시아에서 가장 길고 넓은 해수욕장이다. 가도 가도 끝이 보이지 않는 하얀 백사장이 무려 12km에 달해 해수욕장 끝에서 끝까지 걸어서 1시간 30여분이나 걸린다.1990년 국민관광지로도 지정된 곳으로 완만한 경사와 따뜻한 수온, 광활한 백사장에 넓은 곳에 위치하고 있어 해수욕과 승마를 같이 즐길 수 있고 대광해변에서 후리그물로 직접 물고기를 잡아 신선하게 바로 요리가 가능한 최상의 환경에 위치하고 있다. 그림같은 대광해변의 광활한 백사장과 말과 사람이 하나가 될 수 있는 최고의 장소이다.<br>",12,,임자해변승마공원,임자해변승마공원,58802,"임자해변승마공원 <a href=""http://blog.naver.com/wowkbh"" target=""_blank"" title=""새창 : 임자해변승마공원 블로그로 이동"">http://blog.naver.com/wowkbh</a>"
889,경기도 연천군 군남면,(군남면),31,A03,A0303,A03030500,131284,28,20041221000000,http://tong.visitkorea.or.kr/cms/resource/13/2369313_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2369313_image3_1.jpg,127.00618694079999,38.0850637502,6.0,20180330101651,"강원도 이북의 평강, 이천지역에서 발원한 물이 휴전선을 넘어와 연천군을 지나 파주를 거쳐 서해안으로 흘러드는 강으로 분단의 아픔을 먼저 떠올리게 하는 강이다. <br />
 임진강 낚시는 군남교와 임진교에서 주로 이루어진다. 임진교는 4월 곡우를 전후로 하여 '누치가리'(일명 누치잡이)가 이루어지는 유명한 곳이다.<br />
 군남교권은 수원이 풍부하고, 유속이 빨라 여울진 곳에서는 견지가 성행하고 있으며 대밖시로 찌보기 낚시는 어려워 끝보기 낚시를 구사해야만 한다. 미끼는 구더기가 좋다.<br>",21,031-839-2061,,임진강,11008,"연천 문화관광 <a href=""http://tour.yeoncheon.go.kr/"" target=""_blank"" title=""새창 : 연천 문화관광 홈페이지로 이동"">http://tour.yeoncheon.go.kr/</a>"
890,경기도 가평군 가평읍 자라섬로 60,(가평읍),31,A03,A0302,A03021700,762653,28,20090706162832,http://tong.visitkorea.or.kr/cms/resource/44/1091644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1091644_image3_1.jpg,127.5207059793,37.8200013097,6.0,20190228102016,"경기도 가평의 아름다운 북한강변에 위치한 자라섬 캠핑장은 2008년 가평세계캠핑캐라바닝대회 개최지로서 수도권 최대, 최고의 시설을 자랑하는 친환경 레저시설이다. 자라섬은 1943년 우리나라 최초의 발전전용댐인 청평댐이 완공되면서 생긴 섬으로 중도,서도,남도 등 3개의 섬과 2개의 부속섬으로 이루어져 있으며, 해방이후 중국인들이 농사를 지었다는데서 '중국섬'으로 불리다가 1986년 '자라목이라 부르는 늪산이 바라보고 있는 섬이니 자라섬으로 부르자'는 안이 가평군 지명위원회에서 채택되어 자라섬으로 불리게 되었다. <br />자라섬 캠핑장 내 시설로는 모빌홈, 캐라반, 캐라반사이트, 오토캠핑장 등의 야영시설이 있으며 공동시설로 취사장, 화장실, 샤워실, 세탁실이 있어 편리하게 이용할 수 있다. 모든 시설은 예약제로 운영되며 인터넷 홈페이지에서 사전 예약이 가능하다. 캠핑장 바로 옆에는 생태공원 이화원, 그리고 인기리에 방영되었던 드라마 아이리스 세트장이 있고, 매년 10월이면 자라섬 국제재즈페스티발이 열리는 등 다양한 볼거리가 있다.<br>",1,,,자라섬오토캠핑장,12421,"자라섬오토캠핑장 <a href=""http://www.jaraisland.or.kr/"" target=""_blank"" title=""새창 : 자라섬오토캠핑장 홈페이지로 이동"">http://www.jaraisland.or.kr/</a>"
891,경기도 여주시 가남읍 자유그린길 69,(가남읍),31,A03,A0302,A03020700,131350,28,20040220000000,,,127.5631726002,37.2082618906,6.0,20180309154655,경기도 여주시 가남읍 삼군리에 있는 골프장이다. 클럽하우스 리모델링과 지속적인 코스의 리모델링을 통하여 자유컨트리클럽에서만 누릴 수 있는 샷의 가치를 높였다.<br>,20,031-887-7700,자유컨트리클럽,자유컨트리클럽,12661,"<a href=""http://www.jayucc.co.kr"" target=""_blank"" title=""새창 : 자유컨트리클럽 홈페이지로 이동"">http://www.jayucc.co.kr</a>"
892,충청남도 서산시 음암면 상홍리,(음암면),34,A03,A0303,A03030500,131049,28,20020702000000,http://tong.visitkorea.or.kr/cms/resource/10/2538110_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2538110_image2_1.jpg,126.49454708350001,36.8030508087,6.0,20180227160211,"풍전지와 더불어 서산권 제일의 평지형 낚시터이다. 서산에서 10분거리로 가깝고 마리수와 씨알면에서 좋은 곳이다. 전체적으로 수심이 얕고 특히 연안수심이 얕아 긴대를 쓰는 것이 유리하다. 미끼는 지렁이, 새우, 떡밥 등 다 잘 먹히나, 대어를 노릴때는 새우 미끼를 써야 한다. 겨울철 얼음낚시에서 호황을 보이며 봄, 가을에 조황이 좋다.<br>",7,041-688-3069,서산관광안내소,잠홍 저수지(상홍지),31939,
893,경기도 광주시 도척면 독고개길 307,(도척면),31,A03,A0302,A03022600,681561,28,20090119160632,http://tong.visitkorea.or.kr/cms/resource/61/684761_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/684761_image3_1.jpg,127.3053922073,37.3389393167,6.0,20181221132233,"주차 50대가 가능한 대형 주차장, 스키장에서 가장 가까운 거리(마지막 렌탈샵이자 3번국도에서 빙그레길로 넘어오시면 첫번째 샵)에 위치하고 있다. 고급 펜션에서부터 저렴한 민박까지 곤지암에서 가장 많은 방을 보유하고 있다.<br>",5,,장비좋은집,장비좋은집,12809,"장비좋은집 <a href=""http://www.gonjiam.co.kr"" target=""_blank"" title=""새창 : 장비좋은집 홈페이지로 이동"">http://www.gonjiam.co.kr</a>"
894,전라남도 장성군 북하면 백양로,(북하면),38,A03,A0303,A03030500,131054,28,20021127000000,http://tong.visitkorea.or.kr/cms/resource/72/1255872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1255872_image3_1.jpg,126.8510623583,35.4140018657,6.0,20180629143337,"영산강 유역 개발 계획의 일환으로 광주호, 담양호, 나주호와 함께 만들어진 4개호 중 가장 큰 호수이다. 수원이 깨끗하고 주위 경관이 빼어나 피서철 낚시터로 최상의 여건을 갖추고 있다. 어족이 풍부하나 교통이 불편해 미개발된 포인트가 많다. 최근에는 대형 향어, 붕어, 쏘가리가 낚이면서 낚시터로 인기가 상승하고 있다.<br />
 낚시터의 진입은 상류권은 차량으로 하류권은 육로가 없어서 수성리 도선장에서 배편으로 진입하여야 한다. 수상스키와 모터보트, 바나나보트 등의 수상레저도 가능하다. 인근에 백암산, 입암산과 산성, 고불총림백양사, 남창계곡이 있다.
<br>",19,061-392-7248,장성호관광지,장성호 낚시,57204,"장성문화관광 장성호 <a href=""http://tour.jangseong.go.kr/home/tour/spectacle/view/view_03/view_03_01"" target=""_blank"" title=""새창 : 장성호 안내 페이지로 이동"">http://tour.jangseong.go.kr/home/tour/spectacle/view/view_03/view_03_01</a>"
895,전라북도 장수군 장수읍 승마로 74,(장수읍),37,A03,A0302,A03021100,1807125,28,20130424145452,,,127.51140866829999,35.6563607914,6.0,20180823131714,"전북 장수군 장수읍 노하리에 위치하고 있는 장수승마체험장은 승마를 즐길 수 있는 곳으로 마필21두를 사육하고 있으며 토로이목마조형물, 실외 승마장, 희귀말 전시장 방목장을 갖추고 있다.<br>",11,063-350-2579,장수승마체험장,장수승마체험장,55627,
