,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode,firstimage,firstimage2
2384,충청북도 제천시 수산면 옥순봉로 1248,,33,B02,B0201,B02010500,137486,32,20040429000000,128.1953942160,36.9896237379,6.0,20191107141919,42610,7,043-648-0480,이에스리조트클럽 제천,27218,http://tong.visitkorea.or.kr/cms/resource/68/1960368_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1960368_image3_1.jpg
2385,경상남도 통영시 한산면 소매물도길 12-5,,36,B02,B0201,B02011000,2578865,32,20181217135024,128.5482891680,34.6286863557,,20190118094226,19,17,"055-643-7460, 017-550-7460",이영근씨 댁,53097,,
2386,경상남도 통영시 산양읍 이운길 64-40,,36,B02,B0201,B02011000,2578883,32,20181217140146,128.4314060208,34.7974570997,,20190118094247,18,17,055-643-8464,이운민박,53085,,
2387,전라북도 군산시 구영1길 11-2,(신흥동),37,B02,B0201,B02011100,2570341,32,20181127144116,126.7058162135,35.9860148840,,20190118132433,19,2,010-4048-8811,이웃,54020,,
2388,서울특별시 용산구 보광로50길 24-9,(이태원동),1,B02,B0201,B02011100,2572043,32,20181130170423,126.9958148805,37.5314808521,,20191024140924,0,21,010-3929-1139,이즈앳케이 게스트하우스(어뮤즈게스트하우스),04406,http://tong.visitkorea.or.kr/cms/resource/15/2571315_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/15/2571315_image2_1.jpeg
2389,강원도 태백시 서황지로 88,,32,B02,B0201,B02010900,681455,32,20090119145914,128.9836292639,37.1767227498,6.0,20191127145405,26230,14,033-553-9980,이지스모텔,26006,http://tong.visitkorea.or.kr/cms/resource/81/684881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/684881_image3_1.jpg
2390,경기도 이천시 경충대로2529번길 1,,31,B02,B0201,B02010900,137049,32,20021209000000,127.4523140957,37.2734995542,6.0,20190201155844,27844,26,031-637-3100,이천 부띠끄 XYM,17381,http://tong.visitkorea.or.kr/cms/resource/94/2495594_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/2495594_image2_1.JPG
2391,충청남도 천안시 서북구 양지21길 42,,34,B02,B0201,B02010900,1491968,32,20111214114635,127.1403218307,36.8124082610,6.0,20190221130933,22436,12,041-592-0000,이천안호텔(E천안호텔),31146,http://tong.visitkorea.or.kr/cms/resource/69/1488269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1488269_image3_1.jpg
2392,인천광역시 중구 연안부두로53번길 15,,2,B02,B0201,B02010100,143152,32,20070412000000,126.6023557004,37.4537967745,6.0,20190123152807,32504,10,032-883-0083,이츠호텔,22348,http://tong.visitkorea.or.kr/cms/resource/12/1577812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1577812_image3_1.jpg
2393,부산광역시 해운대구 구남로12번길 11,,6,B02,B0201,B02010900,2004636,32,20150520105554,129.1591134710,35.1623184121,6.0,20190712100138,5656,16,051-746-0006,이코노미 해운대점,48094,http://tong.visitkorea.or.kr/cms/resource/43/2610843_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2610843_image2_1.jpg
2394,부산광역시 중구 광복로85번길 12,,6,B02,B0201,B02010900,1992501,32,20150320103050,129.0345343589,35.0994092632,6.0,20190107134052,4575,15,051-256-1121,이코노미호텔 남포점,48952,http://tong.visitkorea.or.kr/cms/resource/06/1994406_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/1994406_image2_1.JPG
2395,인천광역시 부평구 부평대로296번길 88-6,(갈산동),2,B02,B0201,B02010900,2019324,32,20150720112902,126.7262509288,37.5185386603,6.0,20190417162515,5536,6,032-529-4941,이코노미호텔 인천부평점 [한국관광 품질인증/Korea Quality],21316,,
2396,서울특별시 용산구 보광로55길 1-11,(이태원동) 5층,1,B02,B0201,B02011100,2621090,32,20190924170520,126.9941483341,37.5325945823,,20191112151455,0,21,,이태원타임존게스트하우스,04391,,
2397,경상남도 통영시 동충2길 12-4,(항남동),36,B02,B0201,B02010900,2578898,32,20181217140245,128.4223279106,34.8402465982,,20190118094307,23,17,055-649-9117,이화모텔,53054,,
2398,서울특별시 종로구 필운대로 26-25,(누하동),1,B02,B0201,B02011600,2604153,32,20190530133418,126.9674549333,37.5816467367,,20191113112359,0,23,010-2033-1368,이화한옥,03040,,
2399,전라북도 전주시 완산구 전라감영로 76,(전동),37,B02,B0201,B02010900,2531421,32,20180112165325,127.1474923511,35.8156252422,6.0,20190503104905,1438,12,063-284-6699,이화호텔[한국관광 품질인증/Korea Quality],55043,http://tong.visitkorea.or.kr/cms/resource/51/2529951_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2529951_image3_1.jpg
2400,전라북도 익산시 목천로1길 9,,37,B02,B0201,B02010100,2492855,32,20170518134849,126.9447074267,35.9303475593,6.0,20181221100442,2319,9.0,063-843-2200,익산그랜드팰리스호텔,54674,http://tong.visitkorea.or.kr/cms/resource/35/2492835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2492835_image2_1.jpg
2401,전라북도 익산시 마한로 11,(신동),37,B02,B0201,B02010600,1883594,32,20140109131404,126.9653713191,35.9659466344,6.0,20181231162522,8661,9.0,063-850-2000,익산유스호스텔,54540,,
2402,서울특별시 마포구 성미산로1길 68,(성산동)2층,1,B02,B0201,B02011100,2609911,32,20190705150011,126.9066971708,37.5608619529,,20191111133115,0,13.0,010-2316-5735,인 게스트하우스,03970,,
2403,서울특별시 동작구 흑석로6나길 40,(흑석동),1,B02,B0201,B02011100,2611033,32,20190712153319,126.9549165620,37.5054636971,,20191112134621,0,12.0,010-2894-3351,인더가든 212,06974,,
2404,서울특별시 동작구 흑석로5길 93,(흑석동),1,B02,B0201,B02011100,2611022,32,20190712151051,126.9585077903,37.5094299673,,20191111132744,0,12.0,010-2894-3351,인더가든(IN THE GARDEN)(인더가든186),06910,,
2405,부산광역시 해운대구 구남로24번길 32,(우동),6,B02,B0201,B02010900,2531335,32,20180111165344,129.1585996573,35.1612213030,6.0,20190528105048,1041,16.0,051-747-5990,인디호텔게스트하우스[한국관광 품질인증/Korea Quality],48094,http://tong.visitkorea.or.kr/cms/resource/56/2530056_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2530056_image3_1.jpg
2406,강원도 홍천군 서면 팔봉강변길 273,,32,B02,B0201,B02010700,2570469,32,20181127171650,127.7054566230,37.6988104806,,20190903141150,0,16.0,010-4182-0638,인마이라이프,25101,http://tong.visitkorea.or.kr/cms/resource/82/2568282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2568282_image2_1.jpg
2407,전라북도 전주시 완산구 서신천변5길 12,(서신동),37,B02,B0201,B02011100,2621436,32,20190926141700,127.1131034109,35.8283954151,,20191111150121,0,12.0,010-9375-8800,인소,54952,,
2408,대구광역시 동구 율암로 164,,4,B02,B0201,B02010100,2562264,32,20181005105802,128.7058885285,35.8889837668,6.0,20190621161150,541,4.0,053-213-8080~1,인스타 관광호텔,41059,http://tong.visitkorea.or.kr/cms/resource/61/2562261_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/2562261_image2_1.JPG
2409,경상북도 고령군 쌍림면 개실1길 32,(쌍림면),35,B02,B0201,B02011600,1882538,32,20140106172853,128.2293171673,35.6674973224,6.0,20190318104600,6140,3.0,054-956-4022,인심좋은웅기댁[한국관광 품질인증/Korea Quality],40165,http://tong.visitkorea.or.kr/cms/resource/70/2573670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2573670_image3_1.jpg
2410,경상남도 통영시 산양읍 이운길 64-40,,36,B02,B0201,B02010700,2578914,32,20181217141524,128.4314060208,34.7974570997,,20190118094327,13,17.0,055-641-3030,인앤김펜션,53085,,
2411,전라북도 전주시 완산구 한지길 36,(풍남동2가),37,B02,B0201,B02011600,2047643,32,20151209110310,127.1531695419,35.8187583173,6.0,20191217171603,3943,12.0,010-2908-4965,인연[한국관광 품질인증/Korea Quality],55040,,
2412,서울특별시 종로구 계동6길 9,(계동),1,B02,B0201,B02011600,1882248,32,20140106133446,126.9869725668,37.5827636229,6.0,20191205154629,45287,23.0,010-2204-7612,인우하우스[한국관광 품질인증/Korea Quality],03057,http://tong.visitkorea.or.kr/cms/resource/64/2633664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2633664_image3_1.jpg
2413,경상남도 통영시 한산면 소매물도길 16,,36,B02,B0201,B02011000,2578963,32,20181217142649,128.5484558150,34.6288835587,,20190118094354,22,17.0,010-9390-8400,인장씨네 민박,53097,,
2414,강원도 인제군 상남면 밀기울길 130,,32,B02,B0201,B02010700,398060,32,20080118183929,128.1995411686,37.8316432262,6.0,20190904110310,20261,10.0,033-462-7987,인제관광농원,24664,http://tong.visitkorea.or.kr/cms/resource/07/1843107_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1843107_image3_1.jpg
2415,강원도 인제군 기린면 상하답로 130,,32,B02,B0201,B02010500,2433873,32,20161011130831,128.2931329560,38.0053637188,6.0,20190422132046,16111,10.0,1644-3366,인제스피디움,24654,http://tong.visitkorea.or.kr/cms/resource/15/2598215_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/15/2598215_image2_1.png
2416,강원도 인제군 인제읍 인제로187번길 4,,32,B02,B0201,B02010900,2595790,32,20190409100203,128.1713476352,38.0690095433,,20191209150139,24,10.0,010-5215-1551,인제호텔(INJE HOTEL) [한국관광 품질인증/Korea Quality],24631,http://tong.visitkorea.or.kr/cms/resource/42/2634742_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2634742_image3_1.jpg
2417,인천광역시 연수구 능허대로179번길 56,,2,B02,B0201,B02010900,1882140,32,20140106100734,126.6517215971,37.4193433144,6.0,20191226152036,7075,8.0,032-831-3332,인천 J(제이) 모텔,21946,http://tong.visitkorea.or.kr/cms/resource/57/1882157_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/1882157_image2_1.JPG
2418,인천광역시 중구 용유서로 373-1,,2,B02,B0201,B02010100,143105,32,20040908000000,126.3717962726,37.4510486109,6.0,20190123153819,37128,10.0,032-751-1177,인천공항비치호텔,22383,http://tong.visitkorea.or.kr/cms/resource/24/1355424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1355424_image3_1.jpg
2419,인천광역시 중구 눈돌로13번길 8,(운서동),2,B02,B0201,B02011100,2621202,32,20190925133150,126.4839348402,37.4941650002,,20191111145537,0,10.0,010-9454-6905,인천공항영종게스트하우스(영종게스트하우스),22369,,
2420,인천광역시 중구 마시란로 51-29,,2,B02,B0201,B02010900,1882293,32,20140106141256,126.4207702653,37.4259579382,6.0,20190920153546,4430,10.0,032-751-3800,인천공항호텔 휴,22385,http://tong.visitkorea.or.kr/cms/resource/16/1882316_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/16/1882316_image2_1.JPG
2421,인천광역시 중구 신도시남로149번길 11,,2,B02,B0201,B02010100,976812,32,20100316141037,126.4891343540,37.4945733775,6.0,20190604161947,18789,10.0,032-752-2066,인천공항호텔(Hotel Incheon Airport),22371,http://tong.visitkorea.or.kr/cms/resource/09/1355409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1355409_image3_1.jpg
2422,인천광역시 남동구 장수로 42,(장수동),2,A03,A0302,A03020200,1882756,32,20140107151400,126.7495950571,37.4535827334,6.0,20180403144600,7223,4.0,"032-465-6827, 6828",인천광역시 청소년수련관,21532,,
2423,인천광역시 연수구 능허대로 181,,2,B02,B0201,B02010100,2480245,32,20170209093651,126.6495301303,37.4193404978,6.0,20191216102824,1876,8.0,032-820-0000,인천스테이호텔,21946,http://tong.visitkorea.or.kr/cms/resource/18/2480218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2480218_image2_1.jpg
2424,인천광역시 부평구 주부토로 12,(부평동) 투엠캐슬906,2,B02,B0201,B02011100,2621150,32,20190925093002,126.7240656385,37.4962551009,,20191112154710,0,6.0,010-8401-8211,인천아웃백 게스트하우스(INCHEON OUTBACK GUESTHOUSE),21393,,
2425,인천광역시 중구 신도시남로149번길 3,(운서동),2,B02,B0201,B02010100,137801,32,20031223000000,126.4899065087,37.4944706250,6.0,20190104095248,32559,10.0,032-751-0006,인천에어텔,22371,http://tong.visitkorea.or.kr/cms/resource/37/2372037_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/2372037_image2_1.JPG
2426,경기도 파주시 금정22길 26,,31,B02,B0201,B02010900,724658,32,20090421125928,126.7744952156,37.7623139180,6.0,20190425181026,20607,27.0,031-941-1919,인터넷 모텔,10929,http://tong.visitkorea.or.kr/cms/resource/07/726107_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/726107_image3_1.jpg
2427,서울특별시 종로구 종로36가길 16,,1,B02,B0201,B02010900,2363030,32,20160118092815,127.0047907324,37.5705903583,6.0,20190426154855,3813,23.0,02-2279-3714,인터넷모텔,03197,http://tong.visitkorea.or.kr/cms/resource/15/2363015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2363015_image2_1.jpg
2428,서울특별시 강남구 봉은사로 524,,1,B02,B0201,B02010100,143038,32,20040428000000,127.0570876042,37.5129285520,6.0,20181220151708,41512,1.0,02-3452-2500,인터컨티넨탈 서울코엑스,06164,http://tong.visitkorea.or.kr/cms/resource/21/2495421_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2495421_image2_1.jpg
2429,강원도 평창군 대관령면 솔봉로 325,,32,B02,B0201,B02010100,980192,32,20100318155132,128.6743702048,37.6575030436,6.0,20190604151909,32278,15.0,033-339-0000,인터컨티넨탈 알펜시아 평창 리조트,25351,http://tong.visitkorea.or.kr/cms/resource/07/1583607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1583607_image3_1.jpg
2430,경상남도 하동군 금남면 금정길 73-23,,36,B02,B0201,B02010700,137906,32,20051124000000,127.8492076759,34.9798124909,6.0,20190412104332,30121,18.0,1644-9565,일 자르디노,52350,,
2431,경상남도 통영시 통영해안로 321-1,(항남동),36,B02,B0201,B02011100,2578985,32,20181217143304,128.4234610579,34.8435518045,,20190118094414,21,17.0,010-3399-4930,일다 게스트하우스,53053,,
2432,전라북도 전주시 완산구 최명희길 15,(풍남동3가),37,B02,B0201,B02011600,2458168,32,20161215102550,127.1528835237,35.8161724961,,20191008171039,2533,12.0,010-3084-6679,일락당사랑채 [한국관광 품질인증/Korea Quality],55041,,
2433,경상남도 합천군 대병면 합천호반로 96,,36,B02,B0201,B02010700,2616093,32,20190820092713,128.0273412476,35.5374250600,6.0,20190820094109,0,21.0,010-9972-5038,일리있는풀빌라,50216,,
2434,경상북도 경주시 보문로 365,,35,B02,B0201,B02010500,138363,32,20041201000000,129.2811558146,35.8486157718,6.0,20190325172753,29593,2.0,통합 1566-8113<br />경주 054-744-1199,일성 경주보문콘도&리조트,38116,http://tong.visitkorea.or.kr/cms/resource/01/2378201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2378201_image2_1.jpg
2435,경기도 여주시 신륵로 5,,31,B02,B0201,B02010500,137483,32,20030901000000,127.6507509128,37.3012888556,6.0,20190111170101,42376,20.0,통합 1566-8113<br />남한강 031-883-1199,일성남한강콘도&리조트,12636,http://tong.visitkorea.or.kr/cms/resource/61/2378161_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2378161_image2_1.jpg
2436,경상남도 통영시 동충3길 10,(항남동),36,B02,B0201,B02010900,2579003,32,20181217143406,128.4221945790,34.8406076663,,20190118094438,29,17.0,055-648-2271,일성모텔,53054,,
2437,전라북도 무주군 무풍면 라제통문로 455,,37,B02,B0201,B02010500,137762,32,20030901000000,127.8267998592,35.9790269734,6.0,20190805163220,33668,5.0,063-324-3939,일성무주콘도&리조트,55559,http://tong.visitkorea.or.kr/cms/resource/40/2378140_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2378140_image2_1.jpg
2438,경상남도 창녕군 부곡면 온천로 594,,36,B02,B0201,B02010500,136211,32,20030901000000,128.5878558320,35.4365132329,6.0,20190805164827,28850,15.0,055-536-9870,일성부곡온천콘도&리조트,50365,http://tong.visitkorea.or.kr/cms/resource/06/2372106_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2372106_image2_1.jpg
2439,강원도 고성군 토성면 고성대로 47-24,,32,B02,B0201,B02010500,136525,32,20030901000000,128.5036742075,38.2091273990,6.0,20191125163436,38351,2.0,통합 1566-8113<br />설악 033-636-0013,일성설악온천콘도&리조트,24768,http://tong.visitkorea.or.kr/cms/resource/77/1581477_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1581477_image3_1.jpg
2440,제주특별자치도 제주시 한림읍 한림로 127,,39,B02,B0201,B02010500,666576,32,20081211154714,126.2212492107,33.3858548465,6.0,20191127153041,40969,4.0,통합 1566-8113<br />제주 064-796-8400,일성제주비치콘도&리조트,63010,http://tong.visitkorea.or.kr/cms/resource/48/2378248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2378248_image2_1.jpg
2441,전라북도 남원시 산내면 천왕봉로 626-25,,37,B02,B0201,B02010500,228913,32,20030901000000,127.6207440130,35.4231946571,6.0,20190904091959,36898,4.0,063-636-7000,일성지리산콘도&리조트,55804,http://tong.visitkorea.or.kr/cms/resource/28/2378128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2378128_image2_1.jpg
2442,전라북도 전주시 완산구 전동성당길 12-14,,37,B02,B0201,B02010900,1953457,32,20141002103006,127.1477367023,35.8183693790,6.0,20190318135616,7194,12.0,063-282-9513,일퍼센트호스텔,55039,http://tong.visitkorea.or.kr/cms/resource/20/1953420_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1953420_image2_1.jpg
2443,경상남도 통영시 산양읍 산양일주로 1050,,36,B02,B0201,B02010900,2579029,32,20181217144238,128.4065533605,34.7695070017,,20190118094500,26,17.0,055-645-9878,임페리얼모텔,53087,,
2444,전라북도 군산시 부곡4길 18-4,(나운동),37,B02,B0201,B02010900,2570361,32,20181127145937,126.6909070496,35.9622756724,,20190118134317,12,2.0,063-465-0217,임페리얼파크,54141,,
2445,서울특별시 용산구 이태원로 221,,1,B02,B0201,B02010100,142771,32,20030506000000,126.9982534356,37.5354165503,6.0,20190605155433,36328,21.0,02-3702-8000,임피리얼 팰리스 부티크 호텔,04349,http://tong.visitkorea.or.kr/cms/resource/54/2509254_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2509254_image2_1.jpg
